0.000000	26.346191
1.000000	26.326691
2.000000	26.343209
3.000000	26.312386
4.000000	26.310205
5.000000	26.315488
6.000000	26.330648
7.000000	26.306927
8.000000	26.311454
9.000000	26.268782
10.000000	26.269889
11.000000	26.274964
12.000000	26.263488
13.000000	26.285619
14.000000	26.278362
15.000000	26.292316
16.000000	26.273419
17.000000	26.269813
18.000000	26.243188
19.000000	26.270733
20.000000	26.250050
21.000000	26.278176
22.000000	26.255980
23.000000	26.261800
24.000000	26.236512
25.000000	26.261164
26.000000	26.245906
27.000000	26.270536
28.000000	26.247671
29.000000	26.258007
30.000000	26.260868
31.000000	26.264442
32.000000	26.245786
33.000000	26.216344
34.000000	26.247934
35.000000	26.263411
36.000000	26.275776
37.000000	26.275063
38.000000	26.269297
39.000000	26.330527
40.000000	26.322997
41.000000	26.384073
42.000000	26.363016
43.000000	26.381102
44.000000	26.395122
45.000000	26.383568
46.000000	26.429277
47.000000	26.439482
48.000000	26.462687
49.000000	26.481891
50.000000	26.487349
51.000000	26.526163
52.000000	26.519740
53.000000	26.576552
54.000000	26.606542
55.000000	26.603659
56.000000	26.642890
57.000000	26.665985
58.000000	26.699976
59.000000	26.718347
60.000000	26.787786
61.000000	26.830371
62.000000	26.850517
63.000000	26.862180
64.000000	26.910497
65.000000	26.958661
66.000000	27.009806
67.000000	27.043238
68.000000	27.071803
69.000000	27.118344
70.000000	27.148674
71.000000	27.201858
72.000000	27.259854
73.000000	27.314309
74.000000	27.370080
75.000000	27.401769
76.000000	27.446546
77.000000	27.467876
78.000000	27.602338
79.000000	27.641656
80.000000	27.688296
81.000000	27.770549
82.000000	27.824621
83.000000	27.888448
84.000000	27.947716
85.000000	28.021485
86.000000	28.068300
87.000000	28.155377
88.000000	28.232127
89.000000	28.294562
90.000000	28.384050
91.000000	28.418622
92.000000	28.480630
93.000000	28.571619
94.000000	28.671476
95.000000	28.745179
96.000000	28.822763
97.000000	28.900993
98.000000	28.989878
99.000000	29.079015
100.000000	29.171188
101.000000	29.264753
102.000000	29.342030
103.000000	29.437371
104.000000	29.514472
105.000000	29.611084
106.000000	29.712487
107.000000	29.806019
108.000000	29.913987
109.000000	30.001612
110.000000	30.111180
111.000000	30.234363
112.000000	30.317843
113.000000	30.420638
114.000000	30.524024
115.000000	30.651252
116.000000	30.748346
117.000000	30.871430
118.000000	30.984287
119.000000	31.092847
120.000000	31.214407
121.000000	31.365048
122.000000	31.473422
123.000000	31.581039
124.000000	31.689095
125.000000	31.822789
126.000000	31.943659
127.000000	32.067411
128.000000	32.180575
129.000000	32.331610
130.000000	32.456700
131.000000	32.586656
132.000000	32.706463
133.000000	32.839784
134.000000	32.986018
135.000000	33.125062
136.000000	33.241053
137.000000	33.379779
138.000000	33.532524
139.000000	33.668049
140.000000	33.818382
141.000000	33.954269
142.000000	34.101401
143.000000	34.243010
144.000000	34.384508
145.000000	34.535434
146.000000	34.671693
147.000000	34.829239
148.000000	34.977325
149.000000	35.131879
150.000000	35.324227
151.000000	35.471666
152.000000	35.610260
153.000000	35.774405
154.000000	35.911245
155.000000	36.098562
156.000000	36.247459
157.000000	36.390986
158.000000	36.568470
159.000000	36.714726
160.000000	36.877391
161.000000	37.048858
162.000000	37.194872
163.000000	37.371403
164.000000	37.514919
165.000000	37.713536
166.000000	37.876497
167.000000	38.035611
168.000000	38.232036
169.000000	38.408227
170.000000	38.569895
171.000000	38.749451
172.000000	38.911710
173.000000	39.074627
174.000000	39.263544
175.000000	39.456802
176.000000	39.635064
177.000000	39.800546
178.000000	40.011978
179.000000	40.151152
180.000000	40.356961
181.000000	40.537142
182.000000	40.740538
183.000000	40.933084
184.000000	41.111971
185.000000	41.326110
186.000000	41.499089
187.000000	41.686406
188.000000	41.887611
189.000000	42.095458
190.000000	42.267977
191.000000	42.461804
192.000000	42.685425
193.000000	42.865726
194.000000	43.057022
195.000000	43.260221
196.000000	43.468430
197.000000	43.648534
198.000000	43.876725
199.000000	44.075453
200.000000	44.270102
201.000000	44.487639
202.000000	44.694949
203.000000	44.902665
204.000000	45.089817
205.000000	45.303320
206.000000	45.519520
207.000000	45.715770
208.000000	45.938513
209.000000	46.155590
210.000000	46.366637
211.000000	46.606809
212.000000	46.805394
213.000000	47.011860
214.000000	47.205052
215.000000	47.440138
216.000000	47.668022
217.000000	47.899436
218.000000	48.096628
219.000000	48.328897
220.000000	48.568061
221.000000	48.792404
222.000000	49.001282
223.000000	49.227171
224.000000	49.440137
225.000000	49.660875
226.000000	49.887104
227.000000	50.086105
228.000000	50.301176
229.000000	50.546280
230.000000	50.773090
231.000000	50.993893
232.000000	51.228760
233.000000	51.475059
234.000000	51.690129
235.000000	51.931036
236.000000	52.152935
237.000000	52.354786
238.000000	52.621199
239.000000	52.822568
240.000000	53.073658
241.000000	53.322280
242.000000	53.548751
243.000000	53.778904
244.000000	53.991607
245.000000	54.241709
246.000000	54.489916
247.000000	54.712539
248.000000	54.972989
249.000000	55.220165
250.000000	55.424175
251.000000	55.693471
252.000000	55.891398
253.000000	56.161133
254.000000	56.397698
255.000000	56.626152
256.000000	56.884092
257.000000	57.105827
258.000000	57.366497
259.000000	57.615821
260.000000	57.827899
261.000000	58.090794
262.000000	58.324838
263.000000	58.549226
264.000000	58.804743
265.000000	59.034875
266.000000	59.282840
267.000000	59.512039
268.000000	59.765047
269.000000	60.040821
270.000000	60.252559
271.000000	60.494079
272.000000	60.720494
273.000000	60.966651
274.000000	61.254175
275.000000	61.479846
276.000000	61.745776
277.000000	61.968542
278.000000	62.204307
279.000000	62.473044
280.000000	62.724352
281.000000	62.969687
282.000000	63.208247
283.000000	63.472512
284.000000	63.724467
285.000000	63.971095
286.000000	64.211398
287.000000	64.464077
288.000000	64.720910
289.000000	64.977655
290.000000	65.209803
291.000000	65.480239
292.000000	65.733082
293.000000	65.972070
294.000000	66.222611
295.000000	66.491918
296.000000	66.731399
297.000000	67.005189
298.000000	67.244286
299.000000	67.511368
300.000000	67.773616
301.000000	68.025275
302.000000	68.298955
303.000000	68.536025
304.000000	68.791214
305.000000	69.055796
306.000000	69.303498
307.000000	69.546038
308.000000	69.813273
309.000000	70.044884
310.000000	70.322423
311.000000	70.578817
312.000000	70.835781
313.000000	71.086421
314.000000	71.344548
315.000000	71.620584
316.000000	71.884904
317.000000	72.131181
318.000000	72.372701
319.000000	72.638994
320.000000	72.886257
321.000000	73.148143
322.000000	73.419960
323.000000	73.662215
324.000000	73.916658
325.000000	74.206583
326.000000	74.454910
327.000000	74.746413
328.000000	74.985883
329.000000	75.207125
330.000000	75.468562
331.000000	75.751493
332.000000	76.010738
333.000000	76.262682
334.000000	76.507446
335.000000	76.753734
336.000000	77.059137
337.000000	77.300218
338.000000	77.539009
339.000000	77.796401
340.000000	78.092924
341.000000	78.356750
342.000000	78.607796
343.000000	78.851081
344.000000	79.104768
345.000000	79.377724
346.000000	79.628342
347.000000	79.885877
348.000000	80.160489
349.000000	80.413562
350.000000	80.660256
351.000000	80.913000
352.000000	81.151659
353.000000	81.417064
354.000000	81.667956
355.000000	81.957793
356.000000	82.194336
357.000000	82.487550
358.000000	82.725694
359.000000	82.971467
360.000000	83.237057
361.000000	83.494899
362.000000	83.754494
363.000000	84.015218
364.000000	84.288822
365.000000	84.545435
366.000000	84.784522
367.000000	85.035896
368.000000	85.303646
369.000000	85.580473
370.000000	85.839311
371.000000	86.099893
372.000000	86.345447
373.000000	86.605162
374.000000	86.877615
375.000000	87.136750
376.000000	87.439291
377.000000	87.673818
378.000000	87.951926
379.000000	88.197250
380.000000	88.471555
381.000000	88.706586
382.000000	88.964855
383.000000	89.237198
384.000000	89.515559
385.000000	89.776469
386.000000	90.008979
387.000000	90.290529
388.000000	90.530888
389.000000	90.809380
390.000000	91.052413
391.000000	91.276274
392.000000	91.544255
393.000000	91.800441
394.000000	92.092240
395.000000	92.323972
396.000000	92.605675
397.000000	92.843787
398.000000	93.124646
399.000000	93.381600
400.000000	93.616949
401.000000	93.866350
402.000000	94.131853
403.000000	94.411277
404.000000	94.624364
405.000000	94.896783
406.000000	95.147522
407.000000	95.397866
408.000000	95.659160
409.000000	95.957262
410.000000	96.166205
411.000000	96.406158
412.000000	96.674237
413.000000	96.933339
414.000000	97.181183
415.000000	97.428173
416.000000	97.689993
417.000000	97.960889
418.000000	98.190648
419.000000	98.444313
420.000000	98.706035
421.000000	98.956028
422.000000	99.236307
423.000000	99.454874
424.000000	99.698685
425.000000	99.966336
426.000000	100.198452
427.000000	100.458814
428.000000	100.735991
429.000000	100.937963
430.000000	101.205856
431.000000	101.458841
432.000000	101.678493
433.000000	101.931643
434.000000	102.195502
435.000000	102.451316
436.000000	102.684133
437.000000	102.914571
438.000000	103.169398
439.000000	103.398247
440.000000	103.660648
441.000000	103.917218
442.000000	104.155427
443.000000	104.418618
444.000000	104.661749
445.000000	104.890817
446.000000	105.140547
447.000000	105.372904
448.000000	105.597565
449.000000	105.884651
450.000000	106.133680
451.000000	106.405957
452.000000	106.620293
453.000000	106.870374
454.000000	107.127349
455.000000	107.336347
456.000000	107.593038
457.000000	107.827915
458.000000	108.069150
459.000000	108.331990
460.000000	108.554996
461.000000	108.780337
462.000000	109.065341
463.000000	109.278778
464.000000	109.536981
465.000000	109.778424
466.000000	109.989231
467.000000	110.234555
468.000000	110.471646
469.000000	110.717912
470.000000	110.953864
471.000000	111.189356
472.000000	111.427532
473.000000	111.678797
474.000000	111.923989
475.000000	112.141449
476.000000	112.393251
477.000000	112.630189
478.000000	112.876576
479.000000	113.098453
480.000000	113.320407
481.000000	113.564525
482.000000	113.812151
483.000000	114.053682
484.000000	114.284767
485.000000	114.519622
486.000000	114.764727
487.000000	114.992830
488.000000	115.243108
489.000000	115.464383
490.000000	115.683005
491.000000	115.924733
492.000000	116.184120
493.000000	116.390619
494.000000	116.643001
495.000000	116.878076
496.000000	117.129439
497.000000	117.367123
498.000000	117.559087
499.000000	117.805518
500.000000	118.022539
501.000000	118.268170
502.000000	118.485115
503.000000	118.728487
504.000000	118.971103
505.000000	119.218071
506.000000	119.439313
507.000000	119.666518
508.000000	119.906097
509.000000	120.152320
510.000000	120.358994
511.000000	120.595680
512.000000	120.826162
513.000000	121.065907
514.000000	121.301409
515.000000	121.569554
516.000000	121.790182
517.000000	122.020499
518.000000	122.239702
519.000000	122.493608
520.000000	122.715683
521.000000	122.934163
522.000000	123.160052
523.000000	123.399215
524.000000	123.641536
525.000000	123.863369
526.000000	124.106194
527.000000	124.363268
528.000000	124.586175
529.000000	124.801937
530.000000	125.024472
531.000000	125.260862
